timestamp,src_ip,dst_ip,protocol,length
1753546662.950929,192.168.1.4,150.171.27.11,6,92
1753546662.95118,150.171.27.11,192.168.1.4,6,54
1753546662.95118,150.171.27.11,192.168.1.4,6,54
1753546662.95118,150.171.27.11,192.168.1.4,6,92
1753546662.967337,150.171.27.11,192.168.1.4,6,54
1753546662.985784,192.168.1.4,192.168.1.1,17,85
1753546662.992768,192.168.1.4,150.171.27.11,6,54
1753546662.993144,192.168.1.1,192.168.1.4,17,327
1753546662.997957,192.168.1.4,20.190.146.32,6,66
1753546663.015078,20.190.146.32,192.168.1.4,6,66
1753546663.015255,192.168.1.4,20.190.146.32,6,54
1753546663.019072,192.168.1.4,20.190.146.32,6,529
1753546663.038514,20.190.146.32,192.168.1.4,6,1494
1753546663.038514,20.190.146.32,192.168.1.4,6,1494
1753546663.038514,20.190.146.32,192.168.1.4,6,1494
1753546663.038514,20.190.146.32,192.168.1.4,6,1494
1753546663.038514,20.190.146.32,192.168.1.4,6,625
1753546663.039606,192.168.1.4,20.190.146.32,6,54
1753546663.074078,192.168.1.4,20.190.146.32,6,134
1753546663.07435,192.168.1.4,20.190.146.32,6,134
1753546663.074465,192.168.1.4,20.190.146.32,6,510
1753546663.07457,192.168.1.4,20.190.146.32,6,2798
1753546663.074668,192.168.1.4,20.190.146.32,6,85
1753546663.07732,150.171.27.11,192.168.1.4,6,1494
1753546663.07732,150.171.27.11,192.168.1.4,6,721
1753546663.07732,150.171.27.11,192.168.1.4,6,92
1753546663.077509,192.168.1.4,150.171.27.11,6,54
1753546663.101184,20.190.146.32,192.168.1.4,6,157
1753546663.101184,20.190.146.32,192.168.1.4,6,116
1753546663.101184,20.190.146.32,192.168.1.4,6,85
1753546663.101184,20.190.146.32,192.168.1.4,6,54
1753546663.101361,192.168.1.4,20.190.146.32,6,54
1753546663.101819,192.168.1.4,20.190.146.32,6,85
1753546663.158506,20.190.146.32,192.168.1.4,6,54
1753546663.336758,20.190.146.32,192.168.1.4,6,1494
1753546663.336758,20.190.146.32,192.168.1.4,6,1494
1753546663.336758,20.190.146.32,192.168.1.4,6,1494
1753546663.336758,20.190.146.32,192.168.1.4,6,1494
1753546663.336758,20.190.146.32,192.168.1.4,6,1494
1753546663.336758,20.190.146.32,192.168.1.4,6,966
1753546663.336972,192.168.1.4,20.190.146.32,6,54
1753546663.477261,192.168.1.4,20.190.146.32,6,54
1753546664.81106,192.168.1.4,104.26.7.95,6,111
1753546664.828228,104.26.7.95,192.168.1.4,6,54
1753546665.11129,104.26.7.95,192.168.1.4,6,661
1753546665.11129,104.26.7.95,192.168.1.4,6,176
1753546665.11129,104.26.7.95,192.168.1.4,6,85
1753546665.111719,192.168.1.4,104.26.7.95,6,54
1753546665.113466,192.168.1.4,104.26.7.95,6,89
1753546665.130259,104.26.7.95,192.168.1.4,6,54
1753546667.546634,192.168.1.4,172.64.155.209,6,6986
1753546667.546724,192.168.1.4,172.64.155.209,6,93
1753546667.546808,192.168.1.4,172.64.155.209,6,439
1753546667.555648,192.168.1.4,172.64.155.209,6,6740
1753546667.555766,192.168.1.4,172.64.155.209,6,736
1753546667.559507,172.64.155.209,192.168.1.4,6,56
1753546667.559507,172.64.155.209,192.168.1.4,6,56
1753546667.55996,172.64.155.209,192.168.1.4,6,56
1753546667.560444,172.64.155.209,192.168.1.4,6,56
1753546667.560444,172.64.155.209,192.168.1.4,6,56
1753546667.56066,172.64.155.209,192.168.1.4,6,56
1753546667.560866,172.64.155.209,192.168.1.4,6,93
1753546667.568569,172.64.155.209,192.168.1.4,6,56
1753546667.568962,172.64.155.209,192.168.1.4,6,56
1753546667.60963,192.168.1.4,172.64.155.209,6,54
1753546667.61003,172.64.155.209,192.168.1.4,6,56
1753546667.796934,192.168.1.4,192.168.1.3,6,164
1753546667.812049,192.168.1.3,192.168.1.4,6,164
1753546667.858503,192.168.1.4,192.168.1.3,6,54
1753546667.929243,172.64.155.209,192.168.1.4,6,626
1753546667.929243,172.64.155.209,192.168.1.4,6,1494
1753546667.929243,172.64.155.209,192.168.1.4,6,1494
1753546667.929243,172.64.155.209,192.168.1.4,6,1494
1753546667.929355,192.168.1.4,172.64.155.209,6,54
1753546667.929802,172.64.155.209,192.168.1.4,6,1470
1753546667.929802,172.64.155.209,192.168.1.4,6,1494
1753546667.929802,172.64.155.209,192.168.1.4,6,1494
1753546667.929802,172.64.155.209,192.168.1.4,6,1494
1753546667.929802,172.64.155.209,192.168.1.4,6,865
1753546667.929802,172.64.155.209,192.168.1.4,6,86
1753546667.929802,172.64.155.209,192.168.1.4,6,85
1753546667.929962,192.168.1.4,172.64.155.209,6,54
1753546667.930644,192.168.1.4,172.64.155.209,6,89
1753546667.944485,172.64.155.209,192.168.1.4,6,56
1753546667.980841,172.64.155.209,192.168.1.4,6,343
1753546667.980841,172.64.155.209,192.168.1.4,6,362
1753546667.980841,172.64.155.209,192.168.1.4,6,85
1753546667.980929,192.168.1.4,172.64.155.209,6,54
1753546672.562798,192.168.1.4,172.64.155.209,6,6988
1753546672.562922,192.168.1.4,172.64.155.209,6,439
1753546672.577033,172.64.155.209,192.168.1.4,6,56
1753546672.57785,172.64.155.209,192.168.1.4,6,56
1753546672.578209,172.64.155.209,192.168.1.4,6,56
1753546672.825338,192.168.1.4,192.168.1.3,6,164
1753546672.889301,172.64.155.209,192.168.1.4,6,349
1753546672.889301,172.64.155.209,192.168.1.4,6,361
1753546672.889301,172.64.155.209,192.168.1.4,6,85
1753546672.889415,192.168.1.4,172.64.155.209,6,54
1753546672.930328,192.168.1.3,192.168.1.4,6,164
1753546672.983519,192.168.1.4,192.168.1.3,6,54
1753546674.713219,192.168.1.4,172.64.155.209,6,10857
1753546674.713348,192.168.1.4,172.64.155.209,6,981
1753546674.74422,172.64.155.209,192.168.1.4,6,56
1753546674.744752,172.64.155.209,192.168.1.4,6,56
1753546674.745165,172.64.155.209,192.168.1.4,6,56
1753546674.745165,172.64.155.209,192.168.1.4,6,56
1753546674.811938,192.168.1.4,104.26.7.95,6,111
1753546674.828464,104.26.7.95,192.168.1.4,6,54
1753546675.110988,104.26.7.95,192.168.1.4,6,507
1753546675.111329,104.26.7.95,192.168.1.4,6,176
1753546675.111329,104.26.7.95,192.168.1.4,6,85
1753546675.111548,192.168.1.4,104.26.7.95,6,54
1753546675.112733,192.168.1.4,104.26.7.95,6,89
1753546675.129923,104.26.7.95,192.168.1.4,6,54
1753546677.717674,172.64.155.209,192.168.1.4,6,1473
1753546677.717674,172.64.155.209,192.168.1.4,6,119
1753546677.717921,192.168.1.4,172.64.155.209,6,54
1753546677.722572,192.168.1.4,172.64.155.209,6,89
1753546677.726365,172.64.155.209,192.168.1.4,6,1146
1753546677.738885,172.64.155.209,192.168.1.4,6,316
1753546677.739152,192.168.1.4,172.64.155.209,6,54
1753546677.740063,172.64.155.209,192.168.1.4,6,282
1753546677.742509,172.64.155.209,192.168.1.4,6,170
1753546677.742703,192.168.1.4,172.64.155.209,6,54
1753546677.803052,172.64.155.209,192.168.1.4,6,146
1753546677.850825,192.168.1.4,172.64.155.209,6,54
1753546677.912538,172.64.155.209,192.168.1.4,6,138
1753546677.934178,192.168.1.4,192.168.1.3,6,164
1753546677.94761,192.168.1.3,192.168.1.4,6,164
1753546677.959081,192.168.1.4,172.64.155.209,6,54
1753546677.992424,192.168.1.4,192.168.1.3,6,54
1753546678.126483,172.64.155.209,192.168.1.4,6,170
1753546678.182434,192.168.1.4,172.64.155.209,6,54
1753546678.323696,192.168.1.4,172.64.155.209,6,5316
1753546678.323855,192.168.1.4,172.64.155.209,6,1631
1753546678.324261,192.168.1.4,172.64.155.209,6,5347
1753546678.324338,192.168.1.4,172.64.155.209,6,1595
1753546678.339629,172.64.155.209,192.168.1.4,6,56
1753546678.339629,172.64.155.209,192.168.1.4,6,56
1753546678.339629,172.64.155.209,192.168.1.4,6,56
1753546678.339629,172.64.155.209,192.168.1.4,6,56
1753546678.339811,172.64.155.209,192.168.1.4,6,56
1753546678.339811,172.64.155.209,192.168.1.4,6,56
1753546678.343916,172.64.155.209,192.168.1.4,6,154
1753546678.39215,192.168.1.4,172.64.155.209,6,54
1753546678.585771,172.64.155.209,192.168.1.4,6,154
1753546678.597835,172.64.155.209,192.168.1.4,6,351
1753546678.597835,172.64.155.209,192.168.1.4,6,101
1753546678.597835,172.64.155.209,192.168.1.4,6,85
1753546678.597913,192.168.1.4,172.64.155.209,6,54
1753546678.602673,172.64.155.209,192.168.1.4,6,320
1753546678.602673,172.64.155.209,192.168.1.4,6,101
1753546678.602782,192.168.1.4,172.64.155.209,6,54
1753546678.602916,172.64.155.209,192.168.1.4,6,85
1753546678.650634,192.168.1.4,172.64.155.209,6,54
1753546678.79176,172.64.155.209,192.168.1.4,6,138
1753546678.840911,192.168.1.4,172.64.155.209,6,54
1753546679.032517,172.64.155.209,192.168.1.4,6,162
1753546679.083351,192.168.1.4,172.64.155.209,6,54
1753546679.179081,192.168.1.4,172.64.155.209,6,228
1753546679.179168,192.168.1.4,172.64.155.209,6,93
1753546679.179214,192.168.1.4,172.64.155.209,6,904
1753546679.193648,172.64.155.209,192.168.1.4,6,54
1753546679.19505,172.64.155.209,192.168.1.4,6,54
1753546679.19505,172.64.155.209,192.168.1.4,6,54
1753546679.19505,172.64.155.209,192.168.1.4,6,93
1753546679.20937,172.64.155.209,192.168.1.4,6,130
1753546679.242343,192.168.1.4,172.64.155.209,6,54
1753546679.250558,192.168.1.4,172.64.155.209,6,54
1753546679.317385,172.64.155.209,192.168.1.4,6,608
1753546679.317385,172.64.155.209,192.168.1.4,6,101
1753546679.317385,172.64.155.209,192.168.1.4,6,85
1753546679.317519,192.168.1.4,172.64.155.209,6,54
1753546679.318264,192.168.1.4,172.64.155.209,6,89
1753546679.375057,172.64.155.209,192.168.1.4,6,54
1753546679.420201,172.64.155.209,192.168.1.4,6,154
1753546679.467224,192.168.1.4,172.64.155.209,6,54
1753546679.646262,172.64.155.209,192.168.1.4,6,154
1753546679.692223,192.168.1.4,172.64.155.209,6,54
1753546679.931031,172.64.155.209,192.168.1.4,6,154
1753546679.934189,192.168.1.4,172.64.155.209,6,89
1753546679.987908,172.64.155.209,192.168.1.4,6,56
1753546680.096181,172.64.155.209,192.168.1.4,6,154
1753546680.140448,192.168.1.4,172.64.155.209,6,54
1753546680.327221,172.64.155.209,192.168.1.4,6,138
1753546680.375564,192.168.1.4,172.64.155.209,6,54
1753546680.595135,172.64.155.209,192.168.1.4,6,154
1753546680.642111,192.168.1.4,172.64.155.209,6,54
1753546680.767802,172.64.155.209,192.168.1.4,6,122
1753546680.81743,192.168.1.4,172.64.155.209,6,54
1753546680.9713,172.64.155.209,192.168.1.4,6,154
1753546681.016486,192.168.1.4,172.64.155.209,6,54
1753546681.177887,172.64.155.209,192.168.1.4,6,162
1753546681.224213,192.168.1.4,172.64.155.209,6,54
1753546681.39201,172.64.155.209,192.168.1.4,6,154
1753546681.433766,192.168.1.4,172.64.155.209,6,54
1753546681.597389,172.64.155.209,192.168.1.4,6,154
1753546681.641321,192.168.1.4,172.64.155.209,6,54
1753546681.802028,172.64.155.209,192.168.1.4,6,154
1753546681.850517,192.168.1.4,172.64.155.209,6,54
1753546682.031417,172.64.155.209,192.168.1.4,6,162
1753546682.082112,192.168.1.4,172.64.155.209,6,54
1753546682.225435,172.64.155.209,192.168.1.4,6,146
1753546682.267144,192.168.1.4,172.64.155.209,6,54
1753546682.509499,192.168.1.4,3.233.158.24,6,55
1753546682.533862,172.64.155.209,192.168.1.4,6,186
1753546682.575601,192.168.1.4,172.64.155.209,6,54
1753546682.724105,172.64.155.209,192.168.1.4,6,146
1753546682.73381,192.168.1.4,172.64.155.209,6,89
1753546682.747266,172.64.155.209,192.168.1.4,6,56
1753546682.773087,3.233.158.24,192.168.1.4,6,66
1753546682.935539,172.64.155.209,192.168.1.4,6,146
1753546682.950711,192.168.1.4,192.168.1.3,6,164
1753546682.966836,192.168.1.3,192.168.1.4,6,164
1753546682.990776,192.168.1.4,172.64.155.209,6,54
1753546683.009274,192.168.1.4,192.168.1.3,6,54
1753546683.151404,172.64.155.209,192.168.1.4,6,122
1753546683.206881,192.168.1.4,172.64.155.209,6,54
1753546683.41412,172.64.155.209,192.168.1.4,6,130
1753546683.458829,192.168.1.4,172.64.155.209,6,54
1753546683.659169,172.64.155.209,192.168.1.4,6,138
1753546683.700482,192.168.1.4,172.64.155.209,6,54
1753546683.988411,172.64.155.209,192.168.1.4,6,162
1753546684.040978,192.168.1.4,172.64.155.209,6,54
1753546684.166155,172.64.155.209,192.168.1.4,6,162
1753546684.208868,192.168.1.4,172.64.155.209,6,54
1753546684.447623,172.64.155.209,192.168.1.4,6,146
1753546684.49876,192.168.1.4,172.64.155.209,6,54
1753546684.71867,172.64.155.209,192.168.1.4,6,146
1753546684.760613,192.168.1.4,172.64.155.209,6,54
1753546684.813404,192.168.1.4,104.26.7.95,6,111
1753546684.830622,104.26.7.95,192.168.1.4,6,54
1753546684.886629,172.64.155.209,192.168.1.4,6,482
1753546684.934123,192.168.1.4,172.64.155.209,6,54
1753546685.122202,104.26.7.95,192.168.1.4,6,505
1753546685.122202,104.26.7.95,192.168.1.4,6,176
1753546685.122202,104.26.7.95,192.168.1.4,6,85
1753546685.122539,192.168.1.4,104.26.7.95,6,54
1753546685.12433,192.168.1.4,104.26.7.95,6,89
1753546685.149711,104.26.7.95,192.168.1.4,6,54
1753546685.195852,172.64.155.209,192.168.1.4,6,187
1753546685.20776,192.168.1.4,172.64.155.209,6,89
1753546685.211525,192.168.1.4,172.64.155.209,6,6722
1753546685.211693,192.168.1.4,172.64.155.209,6,596
1753546685.221721,172.64.155.209,192.168.1.4,6,56
1753546685.233358,172.64.155.209,192.168.1.4,6,56
1753546685.233358,172.64.155.209,192.168.1.4,6,56
1753546685.233358,172.64.155.209,192.168.1.4,6,56
1753546685.233358,172.64.155.209,192.168.1.4,6,56
1753546685.233358,172.64.155.209,192.168.1.4,6,56
1753546685.233358,172.64.155.209,192.168.1.4,6,56
1753546685.511951,172.64.155.209,192.168.1.4,6,378
1753546685.511951,172.64.155.209,192.168.1.4,6,105
1753546685.511951,172.64.155.209,192.168.1.4,6,85
1753546685.512041,192.168.1.4,172.64.155.209,6,54
1753546685.685181,192.168.1.4,172.64.155.209,6,5316
1753546685.685374,192.168.1.4,172.64.155.209,6,2330
1753546685.687598,192.168.1.4,172.64.155.209,6,5316
1753546685.687737,192.168.1.4,172.64.155.209,6,1530
1753546685.688179,192.168.1.4,172.64.155.209,6,5347
1753546685.688308,192.168.1.4,172.64.155.209,6,1484
1753546685.698293,172.64.155.209,192.168.1.4,6,56
1753546685.698554,172.64.155.209,192.168.1.4,6,56
1753546685.698951,172.64.155.209,192.168.1.4,6,56
1753546685.698951,172.64.155.209,192.168.1.4,6,56
1753546685.699233,172.64.155.209,192.168.1.4,6,56
1753546685.699233,172.64.155.209,192.168.1.4,6,56
1753546685.702812,172.64.155.209,192.168.1.4,6,56
1753546685.70311,172.64.155.209,192.168.1.4,6,56
1753546685.703355,172.64.155.209,192.168.1.4,6,56
1753546685.704453,172.64.155.209,192.168.1.4,6,56
1753546685.704453,172.64.155.209,192.168.1.4,6,56
1753546685.704453,172.64.155.209,192.168.1.4,6,56
1753546685.704453,172.64.155.209,192.168.1.4,6,56
1753546685.705145,172.64.155.209,192.168.1.4,6,56
1753546685.705145,172.64.155.209,192.168.1.4,6,56
1753546685.705145,172.64.155.209,192.168.1.4,6,56
1753546685.705145,172.64.155.209,192.168.1.4,6,56
1753546685.746494,172.64.155.209,192.168.1.4,6,410
1753546685.748041,172.64.155.209,192.168.1.4,6,99
1753546685.748141,192.168.1.4,172.64.155.209,6,54
1753546685.760664,172.64.155.209,192.168.1.4,6,85
1753546685.800439,192.168.1.4,172.64.155.209,6,54
1753546685.949903,172.64.155.209,192.168.1.4,6,343
1753546685.949903,172.64.155.209,192.168.1.4,6,101
1753546685.95019,192.168.1.4,172.64.155.209,6,54
1753546685.950498,172.64.155.209,192.168.1.4,6,85
1753546685.950498,172.64.155.209,192.168.1.4,6,322
1753546685.950498,172.64.155.209,192.168.1.4,6,101
1753546685.950498,172.64.155.209,192.168.1.4,6,85
1753546685.951186,192.168.1.4,172.64.155.209,6,54
1753546685.963996,172.64.155.209,192.168.1.4,6,319
1753546685.964095,172.64.155.209,192.168.1.4,6,101
1753546685.964095,172.64.155.209,192.168.1.4,6,85
1753546685.964156,192.168.1.4,172.64.155.209,6,54
1753546686.334493,192.168.1.4,64.233.170.188,6,55
1753546686.403772,64.233.170.188,192.168.1.4,6,66
1753546687.982491,192.168.1.4,192.168.1.3,6,164
1753546688.086761,192.168.1.3,192.168.1.4,6,164
1753546688.12789,192.168.1.4,192.168.1.3,6,54
1753546688.859993,192.168.1.4,172.64.155.209,6,6755
1753546688.860134,192.168.1.4,172.64.155.209,6,439
1753546688.873581,172.64.155.209,192.168.1.4,6,56
1753546688.873581,172.64.155.209,192.168.1.4,6,56
1753546688.873581,172.64.155.209,192.168.1.4,6,56
1753546688.874719,172.64.155.209,192.168.1.4,6,56
1753546688.874719,172.64.155.209,192.168.1.4,6,56
1753546689.168436,172.64.155.209,192.168.1.4,6,357
1753546689.168436,172.64.155.209,192.168.1.4,6,359
1753546689.168436,172.64.155.209,192.168.1.4,6,85
1753546689.16853,192.168.1.4,172.64.155.209,6,54
1753546689.169319,192.168.1.4,172.64.155.209,6,89
1753546689.17181,192.168.1.4,172.64.155.209,6,228
1753546689.171919,192.168.1.4,172.64.155.209,6,1410
1753546689.182035,172.64.155.209,192.168.1.4,6,56
1753546689.186782,172.64.155.209,192.168.1.4,6,54
1753546689.186782,172.64.155.209,192.168.1.4,6,54
1753546689.26521,172.64.155.209,192.168.1.4,6,615
1753546689.26521,172.64.155.209,192.168.1.4,6,101
1753546689.26521,172.64.155.209,192.168.1.4,6,85
1753546689.265321,192.168.1.4,172.64.155.209,6,54
1753546689.266434,192.168.1.4,172.64.155.209,6,89
1753546689.293759,172.64.155.209,192.168.1.4,6,54
1753546690.305281,192.168.1.4,13.35.238.96,6,55
1753546690.371983,13.35.238.96,192.168.1.4,6,66
1753546690.566832,192.168.1.4,172.64.155.209,6,6985
1753546690.566989,192.168.1.4,172.64.155.209,6,439
1753546690.575591,192.168.1.4,172.64.155.209,6,6738
1753546690.575712,192.168.1.4,172.64.155.209,6,668
1753546690.580092,172.64.155.209,192.168.1.4,6,56
1753546690.580663,172.64.155.209,192.168.1.4,6,56
1753546690.580663,172.64.155.209,192.168.1.4,6,56
1753546690.580663,172.64.155.209,192.168.1.4,6,56
1753546690.580663,172.64.155.209,192.168.1.4,6,56
1753546690.589791,172.64.155.209,192.168.1.4,6,56
1753546690.590133,172.64.155.209,192.168.1.4,6,56
1753546690.590516,172.64.155.209,192.168.1.4,6,56
1753546690.590516,172.64.155.209,192.168.1.4,6,56
1753546690.590516,172.64.155.209,192.168.1.4,6,56
1753546690.673174,192.168.1.4,3.233.158.24,6,55
1753546690.86539,172.64.155.209,192.168.1.4,6,644
1753546690.86539,172.64.155.209,192.168.1.4,6,360
1753546690.86539,172.64.155.209,192.168.1.4,6,85
1753546690.865486,192.168.1.4,172.64.155.209,6,54
1753546690.896608,192.168.1.4,4.213.25.240,6,55
1753546690.913982,4.213.25.240,192.168.1.4,6,66
1753546690.933688,3.233.158.24,192.168.1.4,6,54
1753546690.93592,172.64.155.209,192.168.1.4,6,581
1753546690.93592,172.64.155.209,192.168.1.4,6,1494
1753546690.93592,172.64.155.209,192.168.1.4,6,1494
1753546690.93592,172.64.155.209,192.168.1.4,6,1494
1753546690.93592,172.64.155.209,192.168.1.4,6,1480
1753546690.93592,172.64.155.209,192.168.1.4,6,1494
1753546690.93592,172.64.155.209,192.168.1.4,6,1494
1753546690.93592,172.64.155.209,192.168.1.4,6,1494
1753546690.93592,172.64.155.209,192.168.1.4,6,1494
1753546690.93592,172.64.155.209,192.168.1.4,6,488
1753546690.93592,172.64.155.209,192.168.1.4,6,117
1753546690.936315,192.168.1.4,172.64.155.209,6,54
1753546693.089637,192.168.1.4,192.168.1.3,6,164
1753546693.107114,192.168.1.3,192.168.1.4,6,164
1753546693.153784,192.168.1.4,192.168.1.3,6,54
1753546693.477544,192.168.1.4,40.71.14.140,6,85
1753546693.767211,40.71.14.140,192.168.1.4,6,85
1753546693.809975,192.168.1.4,40.71.14.140,6,54
1753546694.836695,192.168.1.4,104.26.7.95,6,111
1753546694.854519,104.26.7.95,192.168.1.4,6,54
1753546695.144257,104.26.7.95,192.168.1.4,6,514
1753546695.144257,104.26.7.95,192.168.1.4,6,176
1753546695.144257,104.26.7.95,192.168.1.4,6,85
1753546695.144599,192.168.1.4,104.26.7.95,6,54
1753546695.146434,192.168.1.4,104.26.7.95,6,89
1753546695.16444,104.26.7.95,192.168.1.4,6,54
1753546695.57744,192.168.1.4,172.64.155.209,6,6986
1753546695.577604,192.168.1.4,172.64.155.209,6,439
1753546695.590585,172.64.155.209,192.168.1.4,6,56
1753546695.590585,172.64.155.209,192.168.1.4,6,56
1753546695.591083,172.64.155.209,192.168.1.4,6,56
1753546695.59293,172.64.155.209,192.168.1.4,6,56
1753546695.593782,172.64.155.209,192.168.1.4,6,56
1753546695.593782,172.64.155.209,192.168.1.4,6,56
1753546695.877918,172.64.155.209,192.168.1.4,6,363
1753546695.877918,172.64.155.209,192.168.1.4,6,361
1753546695.877918,172.64.155.209,192.168.1.4,6,85
1753546695.878003,192.168.1.4,172.64.155.209,6,54
1753546695.879163,192.168.1.4,172.64.155.209,6,89
1753546695.892654,172.64.155.209,192.168.1.4,6,56
1753546695.920351,192.168.1.1,192.168.1.4,ARP,42
1753546695.920412,192.168.1.4,192.168.1.1,ARP,42
1753546697.18822,3.233.158.24,192.168.1.4,6,93
1753546697.188832,192.168.1.4,3.233.158.24,6,54
1753546697.453018,3.233.158.24,192.168.1.4,6,54
1753546697.453018,3.233.158.24,192.168.1.4,6,78
1753546697.453256,192.168.1.4,3.233.158.24,6,54
1753546697.453588,192.168.1.4,3.233.158.24,6,54
1753546698.110607,192.168.1.4,192.168.1.3,6,164
1753546698.158042,192.168.1.3,192.168.1.4,6,168
1753546698.158681,192.168.1.4,192.168.1.3,6,164
1753546698.161857,192.168.1.3,192.168.1.4,6,164
1753546698.206218,192.168.1.3,192.168.1.4,6,54
1753546698.216487,192.168.1.4,192.168.1.3,6,54
1753546699.164246,192.168.1.4,162.159.61.3,17,1292
1753546699.164315,192.168.1.4,162.159.61.3,17,1292
1753546699.164442,192.168.1.4,162.159.61.3,17,121
1753546699.164585,192.168.1.4,172.64.155.209,6,5314
1753546699.16465,192.168.1.4,172.64.155.209,6,1548
1753546699.164782,192.168.1.4,162.159.61.3,17,302
1753546699.164888,192.168.1.4,162.159.61.3,17,302
1753546699.177356,192.168.1.4,172.64.155.209,6,232
1753546699.177452,192.168.1.4,172.64.155.209,6,824
1753546699.181361,172.64.155.209,192.168.1.4,6,56
1753546699.181361,172.64.155.209,192.168.1.4,6,56
1753546699.181361,172.64.155.209,192.168.1.4,6,56
1753546699.181361,172.64.155.209,192.168.1.4,6,56
1753546699.181361,172.64.155.209,192.168.1.4,6,56
1753546699.181361,172.64.155.209,192.168.1.4,6,56
1753546699.185855,162.159.61.3,192.168.1.4,17,1242
1753546699.18731,162.159.61.3,192.168.1.4,17,1242
1753546699.187478,162.159.61.3,192.168.1.4,17,1242
1753546699.187478,162.159.61.3,192.168.1.4,17,1242
1753546699.187916,192.168.1.4,162.159.61.3,17,1292
1753546699.191943,172.64.155.209,192.168.1.4,6,54
1753546699.194442,172.64.155.209,192.168.1.4,6,54
1753546699.209542,162.159.61.3,192.168.1.4,17,90
1753546699.209542,162.159.61.3,192.168.1.4,17,66
1753546699.209542,162.159.61.3,192.168.1.4,17,66
1753546699.209733,162.159.61.3,192.168.1.4,17,91
1753546699.209888,192.168.1.4,162.159.61.3,17,85
1753546699.210026,192.168.1.4,162.159.61.3,17,85
1753546699.210118,192.168.1.4,162.159.61.3,17,89
1753546699.211346,162.159.61.3,192.168.1.4,17,663
1753546699.21471,162.159.61.3,192.168.1.4,17,627
1753546699.215015,192.168.1.4,162.159.61.3,17,85
1753546699.234383,162.159.61.3,192.168.1.4,17,70
1753546699.26557,192.168.1.4,162.159.61.3,17,86
1753546699.271566,172.64.155.209,192.168.1.4,6,613
1753546699.271566,172.64.155.209,192.168.1.4,6,101
1753546699.271566,172.64.155.209,192.168.1.4,6,85
1753546699.271836,192.168.1.4,172.64.155.209,6,54
1753546699.273035,192.168.1.4,172.64.155.209,6,89
1753546699.291694,172.64.155.209,192.168.1.4,6,54
1753546699.437084,172.64.155.209,192.168.1.4,6,350
1753546699.437084,172.64.155.209,192.168.1.4,6,101
1753546699.437084,172.64.155.209,192.168.1.4,6,85
1753546699.43759,192.168.1.4,172.64.155.209,6,54
1753546703.163544,192.168.1.4,192.168.1.3,6,164
1753546703.242207,192.168.1.3,192.168.1.4,6,54
1753546703.242207,192.168.1.3,192.168.1.4,6,164
1753546703.284295,192.168.1.4,192.168.1.3,6,54
1753546704.347414,192.168.1.4,172.64.155.209,6,5425
1753546704.34752,192.168.1.4,172.64.155.209,6,799
1753546704.359883,172.64.155.209,192.168.1.4,6,56
1753546704.36035,172.64.155.209,192.168.1.4,6,56
1753546704.360678,172.64.155.209,192.168.1.4,6,56
1753546704.363812,172.64.155.209,192.168.1.4,6,56
1753546704.611985,172.64.155.209,192.168.1.4,6,342
1753546704.611985,172.64.155.209,192.168.1.4,6,101
1753546704.611985,172.64.155.209,192.168.1.4,6,85
1753546704.612193,192.168.1.4,172.64.155.209,6,54
1753546704.613987,192.168.1.4,172.64.155.209,6,89
1753546704.627289,172.64.155.209,192.168.1.4,6,56
1753546704.844871,192.168.1.4,104.26.7.95,6,111
1753546704.861954,104.26.7.95,192.168.1.4,6,54
1753546705.129722,104.26.7.95,192.168.1.4,6,513
1753546705.129722,104.26.7.95,192.168.1.4,6,176
1753546705.129722,104.26.7.95,192.168.1.4,6,85
1753546705.12986,192.168.1.4,104.26.7.95,6,54
1753546705.130634,192.168.1.4,104.26.7.95,6,89
1753546705.147814,104.26.7.95,192.168.1.4,6,54
1753546705.181957,192.168.1.4,224.0.0.251,17,344
1753546705.18454,192.168.1.4,224.0.0.251,17,93
1753546705.437907,192.168.1.4,224.0.0.251,17,93
1753546705.688664,192.168.1.4,224.0.0.251,17,93
1753546705.90964,192.168.1.4,35.190.80.1,6,55
1753546705.926088,35.190.80.1,192.168.1.4,6,66
1753546705.944583,192.168.1.4,224.0.0.251,17,422
1753546705.946731,192.168.1.4,224.0.0.251,17,358
1753546707.775752,192.168.1.4,150.171.27.11,6,55
1753546707.793094,150.171.27.11,192.168.1.4,6,66
1753546708.082157,192.168.1.4,150.171.27.11,6,55
1753546708.10014,150.171.27.11,192.168.1.4,6,66
1753546708.243912,192.168.1.4,192.168.1.3,6,164
1753546708.260106,192.168.1.3,192.168.1.4,6,164
1753546708.308885,192.168.1.4,192.168.1.3,6,54
1753546712.052251,192.168.1.4,192.168.1.1,17,80
1753546712.059625,192.168.1.1,192.168.1.4,17,304
1753546712.060603,192.168.1.4,184.27.197.130,6,66
1753546712.078916,184.27.197.130,192.168.1.4,6,66
1753546712.079109,192.168.1.4,184.27.197.130,6,54
1753546712.081106,192.168.1.4,184.27.197.130,6,524
1753546712.102583,184.27.197.130,192.168.1.4,6,1494
1753546712.102583,184.27.197.130,192.168.1.4,6,1494
1753546712.102583,184.27.197.130,192.168.1.4,6,1114
1753546712.102773,192.168.1.4,184.27.197.130,6,54
1753546712.104058,192.168.1.4,184.27.197.130,6,134
1753546712.106296,192.168.1.4,184.27.197.130,6,134
